,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
9548,51299835,https://www.airbnb.com/rooms/51299835,2021-12-17,PONTEVECCHIO 2 BEDROOMS SUITE-Hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.76675,11.25328,Entire home/apt,4,2.0,97.0,3.4,28,58,88,363,5,5,0,,t,49,1.61,8.5,824.5,2.328767123287671,0,1,1,0,0,0,0,1,738.7424841210868,1,0,0,0,0,0,1,1,1,1,1,51.0,51.0,POINT (11.2533 43.7668)
9549,51313948,https://www.airbnb.com/rooms/51313948,2021-12-17,Dimora Agnolo - Florentine-style apt. in Florence,373104085,Giulio Ermanno,2020-10-24,"Florence, Tuscany, Italy",1,Centro Storico,43.77085,11.26691,Entire home/apt,6,3.0,80.0,3.0,7,7,7,174,3,3,0,,t,1,1.38,4.800000000000001,384.0,1.315068493150685,0,1,0,1,0,1,0,1,913.2755012883975,1,0,0,0,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2669 43.7709)
9550,51316183,https://www.airbnb.com/rooms/51316183,2021-12-17,San Marco Apartment with Panoramic View,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.7775,11.258846,Entire home/apt,4,1.0,72.0,2.0,26,56,86,220,11,11,0,,f,92,2.66,17.6,1267.2,4.821917808219178,0,1,1,0,0,0,0,0,539.9049112354721,1,0,0,0,0,0,1,1,1,1,0,105.60000000000001,105.60000000000001,POINT (11.2588 43.7775)
9552,51320689,https://www.airbnb.com/rooms/51320689,2021-12-17,Camera x 3 persone - Matrimoniale + letto singolo,415030426,Riccardo,2021-07-25,IT,9,Centro Storico,43.78199,11.26155,Private room,3,1.0,80.0,1.0,29,59,89,364,12,12,1,,t,9,2.75,19.200000000000003,1536.0,5.26027397260274,0,0,1,0,0,0,0,1,1084.104479565102,1,0,0,0,0,0,1,0,1,1,0,115.20000000000002,115.20000000000002,POINT (11.2615 43.782)
9553,51321113,https://www.airbnb.com/rooms/51321113,2021-12-17,CAMERA MATRIMONIALE A FIRENZE,415030426,Riccardo,2021-07-25,IT,9,Centro Storico,43.78323,11.26152,Private room,2,1.0,75.0,1.0,29,59,89,179,3,3,0,,t,9,0.66,4.800000000000001,360.0,1.315068493150685,0,0,1,0,0,0,0,1,1210.074329575342,1,0,0,0,0,0,1,0,1,1,0,28.800000000000004,28.800000000000004,POINT (11.2615 43.7832)
9554,51321612,https://www.airbnb.com/rooms/51321612,2021-12-17,Camera Quadrupla Firenze,415030426,Riccardo,2021-07-25,IT,9,Centro Storico,43.78211,11.26329,Private room,4,1.0,89.0,1.0,29,59,89,364,1,1,0,,t,9,0.25,1.6,142.4,0.4383561643835617,0,0,1,0,0,0,0,1,1160.4296254180645,1,0,0,0,0,0,1,0,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2633 43.7821)
9555,51321846,https://www.airbnb.com/rooms/51321846,2021-12-17,Federico's House,415640807,Sara,2021-07-28,"Florence, Tuscany, Italy",0,Gavinana Galluzzo,43.76139,11.28764,Entire home/apt,3,2.0,50.0,1.0,0,0,0,199,11,11,0,,t,1,2.44,17.6,880.0,4.821917808219178,0,1,0,0,0,1,0,1,2860.624437945966,0,1,0,0,0,0,1,1,0,0,0,105.60000000000001,105.60000000000001,POINT (11.2876 43.7614)
9558,51340709,https://www.airbnb.com/rooms/51340709,2021-12-17,[DUOMO] Cozy and characteristic apartment,348437528,Matteo,2020-06-02,"Florence, Tuscany, Italy",0,Centro Storico,43.771511,11.257297,Entire home/apt,2,1.0,114.0,1.0,15,42,67,317,30,30,5,,t,8,6.87,48.0,5472.0,13.150684931506849,0,1,0,0,0,1,0,1,205.12061934867558,1,0,0,0,0,0,1,1,0,0,0,288.0,288.0,POINT (11.2573 43.7715)
9560,51343987,https://www.airbnb.com/rooms/51343987,2021-12-17,Spacious double room  close to city centre,2865595,Paola,2012-07-08,"Florence, Tuscany, Italy",2,Campo di Marte,43.78462,11.27809,Private room,2,1.0,41.0,2.0,15,45,75,350,6,6,0,,f,2,1.38,9.600000000000001,393.6,2.63013698630137,0,0,0,0,1,1,0,0,2191.0581806134214,0,0,0,0,1,0,1,0,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2781 43.7846)
9562,51346708,https://www.airbnb.com/rooms/51346708,2021-12-17,Cosy apartment in the heart of Florence,37461263,Gerardo,2015-07-04,"Florence, Tuscany, Italy",3,Centro Storico,43.7671,11.25417,Entire home/apt,5,1.0,110.0,2.0,8,38,52,52,6,6,0,,t,2,1.36,9.600000000000001,1056.0,2.63013698630137,0,1,1,0,0,1,0,1,682.7353227431855,1,0,0,0,0,0,1,1,1,0,1,57.60000000000001,57.60000000000001,POINT (11.2542 43.7671)
9564,51355656,https://www.airbnb.com/rooms/51355656,2021-12-17,Bright Apartment near the City Center,362160959,Roberto,2020-08-13,"Florence, Tuscany, Italy",0,Centro Storico,43.7811,11.23552,Shared room,2,1.0,26.0,1.0,8,30,60,60,24,24,1,,f,1,5.45,38.400000000000006,998.4,10.52054794520548,0,0,0,0,0,1,0,0,1873.0955788427361,1,0,0,0,0,0,1,0,0,0,0,230.40000000000003,230.40000000000003,POINT (11.2355 43.7811)
9567,51383094,https://www.airbnb.com/rooms/51383094,2021-12-17,Ciompi Studio Apartment,362247,Sid,2011-01-25,"Florence, Tuscany, Italy",38,Centro Storico,43.772,11.26407,Entire home/apt,2,,35.0,2.0,26,56,86,352,11,11,3,,t,33,2.58,17.6,616.0,4.821917808219178,0,1,1,0,0,1,0,1,661.1266485564804,1,0,0,0,0,0,1,1,1,1,1,105.60000000000001,105.60000000000001,POINT (11.2641 43.772)
9568,51383558,https://www.airbnb.com/rooms/51383558,2021-12-17,Bohéme Florence center 5 minutes walk from DUOMO!,1669164,Patrizia,2012-01-29,"Florence, Tuscany, Italy",9,Centro Storico,43.77549,11.25555,Entire home/apt,4,2.0,110.0,2.0,18,48,78,346,5,5,0,,t,8,1.11,8.0,880.0,2.191780821917808,0,1,1,0,0,1,0,1,268.007761534472,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2555 43.7755)
9570,51415722,https://www.airbnb.com/rooms/51415722,2021-12-17,Mignon,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76889,11.2657,Entire home/apt,2,1.0,115.0,3.0,0,21,51,326,1,1,1,048017LTN2214,t,47,1.0,1.6,184.0,0.4383561643835617,0,1,1,0,0,0,1,1,910.3529208490625,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,48.0,POINT (11.2657 43.7689)
9571,51415723,https://www.airbnb.com/rooms/51415723,2021-12-17,Caesar Terrace,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76919,11.25401,Entire home/apt,6,3.0,280.0,2.1,8,38,68,234,3,3,0,048017LTN2291,t,47,1.18,4.800000000000001,1344.0,1.315068493150685,0,1,1,0,0,0,1,1,463.0355355062391,1,0,0,0,0,0,0,1,1,1,1,28.800000000000004,48.0,POINT (11.254 43.7692)
9572,51416926,https://www.airbnb.com/rooms/51416926,2021-12-17,Palazzo Medici - Boccaccio,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76837,11.24725,Entire home/apt,4,1.0,190.0,2.1,7,30,60,188,1,1,0,048017LTI2560,t,47,0.64,1.6,304.0,0.4383561643835617,0,1,1,0,0,0,1,1,878.927545825865,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,48.0,POINT (11.2472 43.7684)
9573,51416927,https://www.airbnb.com/rooms/51416927,2021-12-17,Palazzo Medici - Caravaggio,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76808,11.24554,Entire home/apt,4,1.0,170.0,3.0,15,45,75,232,8,8,2,048017LTI2556,t,47,2.42,12.8,2176.0,3.5068493150684934,0,1,1,0,0,0,1,1,1010.1330970910087,1,0,0,0,0,0,0,1,1,1,1,76.80000000000001,48.0,POINT (11.2455 43.7681)
9574,51416931,https://www.airbnb.com/rooms/51416931,2021-12-17,Palazzo Medici - Buonarroti,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76996,11.24705,Entire home/apt,6,3.0,260.0,2.8,17,42,67,188,4,4,0,048017LTI2562,t,47,0.96,6.4,1664.0,1.7534246575342467,0,1,1,0,0,0,1,1,800.6074661875297,1,0,0,0,0,0,0,1,1,1,1,38.400000000000006,48.0,POINT (11.247 43.77)
9575,51416932,https://www.airbnb.com/rooms/51416932,2021-12-17,Palazzo Medici - Pontormo,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76858,11.24746,Entire home/apt,5,2.0,260.0,2.8,7,37,62,230,4,4,0,048017LTI2558,t,47,1.25,6.4,1664.0,1.7534246575342467,0,1,1,0,0,0,1,1,851.4660250785754,1,0,0,0,0,0,0,1,1,1,1,38.400000000000006,48.0,POINT (11.2475 43.7686)
9576,51417782,https://www.airbnb.com/rooms/51417782,2021-12-17,Casa Boss Firenze stazione,45605559,Francesco,2015-10-02,"Florence, Tuscany, Italy",13,Centro Storico,43.78845,11.23398,Entire home/apt,2,,50.0,1.0,1,15,45,316,6,6,0,,f,3,1.86,9.600000000000001,480.0,2.63013698630137,0,1,1,0,0,1,0,0,2459.8726346931076,1,0,0,0,0,0,1,1,1,1,0,57.60000000000001,57.60000000000001,POINT (11.234 43.7884)
9578,51422304,https://www.airbnb.com/rooms/51422304,2021-12-17,Sprone House,380378,Officina 360,2011-02-07,"Florence, Tuscany, Italy",36,Centro Storico,43.7677,11.24971,Entire home/apt,4,2.0,89.0,2.7,27,57,87,317,4,4,0,,t,26,1.58,6.4,569.6,1.7534246575342467,0,1,1,0,0,1,0,1,785.1484695468431,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2497 43.7677)
9579,51422914,https://www.airbnb.com/rooms/51422914,2021-12-17,Apartment Santa Croce Deluxe,21905164,Meaghan,2014-09-29,"Florence, Tuscany, Italy",4,Centro Storico,43.76836,11.26162,Entire home/apt,7,2.0,85.0,2.0,0,0,16,287,6,6,0,,t,3,1.42,9.600000000000001,816.0,2.63013698630137,0,1,1,0,0,1,0,1,694.3407921691748,1,0,0,0,0,0,1,1,1,0,1,57.60000000000001,57.60000000000001,POINT (11.2616 43.7684)
9583,51445293,https://www.airbnb.com/rooms/51445293,2021-12-17,"Al Vicolo, Signoria",23699292,Elena,2014-11-13,"Florence, Tuscany, Italy",1,Centro Storico,43.77044,11.25495,Entire home/apt,4,2.0,90.0,3.0,16,17,17,17,8,8,3,FI013398,f,1,3.29,12.8,1152.0,3.5068493150684934,0,1,0,1,0,1,1,0,307.39981174179223,1,0,0,0,0,0,0,1,0,0,0,76.80000000000001,57.60000000000001,POINT (11.2549 43.7704)
9589,51468354,https://www.airbnb.com/rooms/51468354,2021-12-17,Palazzo Ponte Vecchio,43623641,Irene,2015-09-07,"Florence, Tuscany, Italy",0,Centro Storico,43.76585,11.25481,Entire home/apt,4,2.0,85.0,2.0,10,32,60,60,31,31,7,,t,3,7.05,49.6,4216.0,13.589041095890412,0,1,0,0,0,1,0,1,811.2094368360557,1,0,0,0,0,0,1,1,0,0,0,297.6,297.6,POINT (11.2548 43.7659)
9590,51468833,https://www.airbnb.com/rooms/51468833,2021-12-17,[Ponte Vecchio - Deluxe Apartment],43623641,Irene,2015-09-07,"Florence, Tuscany, Italy",0,Centro Storico,43.76742,11.25298,Entire home/apt,4,2.0,63.0,2.0,6,31,59,59,42,42,8,,t,3,10.0,67.2,4233.6,18.410958904109588,0,1,0,0,0,1,0,1,676.3148228295094,1,0,0,0,0,0,1,1,0,0,0,403.20000000000005,403.20000000000005,POINT (11.253 43.7674)
9591,51469379,https://www.airbnb.com/rooms/51469379,2021-12-17,Vigna Vecchia Studio,12982157,Locappart,2014-03-10,"Paris, Île-de-France, France",44,Centro Storico,43.77083,11.25917,Entire home/apt,2,,73.0,3.0,23,53,83,357,2,2,1,,f,2,0.51,3.2,233.6,0.8767123287671234,0,1,1,0,0,0,0,0,358.82064519663777,1,0,0,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2592 43.7708)
9592,51476268,https://www.airbnb.com/rooms/51476268,2021-12-17,Palazzo Medici - Raffaello,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76919,11.2474,Entire home/apt,6,3.0,286.0,2.8,8,25,50,178,1,1,0,048017LTI2557,t,47,0.37,1.6,457.6,0.4383561643835617,0,1,1,0,0,0,1,1,817.419612817782,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,19.200000000000003,POINT (11.2474 43.7692)
9594,51476271,https://www.airbnb.com/rooms/51476271,2021-12-17,Palazzo Medici - Tiepolo,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76797,11.24548,Entire home/apt,4,1.0,135.0,3.0,23,53,83,240,2,2,0,048017LTI2559,t,47,0.87,3.2,432.0,0.8767123287671234,0,1,1,0,0,0,1,1,1020.9376075694436,1,0,0,0,0,0,0,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2455 43.768)
9595,51476273,https://www.airbnb.com/rooms/51476273,2021-12-17,Palazzo Medici - Tiziano,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76962,11.2458,Entire home/apt,4,2.0,155.0,3.0,16,16,16,79,2,2,0,048017LTI2561,t,47,1.15,3.2,496.0,0.8767123287671234,0,1,1,0,0,0,1,1,907.7083659937031,1,0,0,0,0,0,0,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2458 43.7696)
9597,51483915,https://www.airbnb.com/rooms/51483915,2021-12-17,Cozy single bedroom near the Arno river,281653794,Ava,2019-08-02,"Florence, Tuscany, Italy",3,Centro Storico,43.77249,11.24442,Private room,1,1.0,25.0,2.0,0,1,25,25,13,13,2,,t,1,3.2,20.8,520.0,5.698630136986302,0,0,1,0,0,1,0,1,934.7849601194183,1,0,0,0,0,0,1,0,1,0,0,124.80000000000001,124.80000000000001,POINT (11.2444 43.7725)
9598,51487788,https://www.airbnb.com/rooms/51487788,2021-12-17,In the heart of Florence,9124113,Valentina,2013-09-29,"Firenze, Toscana, Italy",0,Centro Storico,43.77651,11.2644,Entire home/apt,2,1.0,55.0,2.0,5,5,5,26,2,2,2,,t,1,2.0,3.2,176.0,0.8767123287671234,0,1,0,0,0,0,0,1,775.1750251574942,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2644 43.7765)
9599,51496281,https://www.airbnb.com/rooms/51496281,2021-12-17,Etnic Urban Room in Florence Town,393715101,Daiana,2021-03-22,IT,4,Campo di Marte,43.77001,11.27881,Private room,3,,21.0,2.0,19,49,79,79,4,4,0,,f,4,0.92,6.4,134.4,1.7534246575342467,0,0,1,0,0,0,0,0,1868.3236915716182,0,0,0,0,1,0,1,0,1,1,0,38.400000000000006,38.400000000000006,POINT (11.2788 43.77)
9600,51499334,https://www.airbnb.com/rooms/51499334,2021-12-17,[Ponte Vecchio - Luxury Apartment],43623641,Irene,2015-09-07,"Florence, Tuscany, Italy",0,Centro Storico,43.76709,11.25314,Entire home/apt,2,1.0,88.0,2.0,6,17,30,30,38,38,7,,t,3,8.64,60.800000000000004,5350.4,16.65753424657534,0,1,0,0,0,1,0,1,706.3470531950613,1,0,0,0,0,0,1,1,0,0,0,364.8,364.8,POINT (11.2531 43.7671)
9602,51500001,https://www.airbnb.com/rooms/51500001,2021-12-17,A casa di nonna Lisa,49037008,Alessandra Bianca,2015-11-14,"Florence, Tuscany, Italy",1,Campo di Marte,43.76676,11.30894,Private room,2,1.0,19.0,5.0,7,7,24,299,2,2,1,,f,1,0.72,5.0,95.0,1.36986301369863,0,0,0,1,0,1,0,0,4320.303990089406,0,0,0,0,1,0,1,0,0,0,0,30.0,30.0,POINT (11.3089 43.7668)
9603,51501097,https://www.airbnb.com/rooms/51501097,2021-12-17,Luminoso Appartamento Fiorentino,178374823,Elena,2018-03-14,"Florence, Tuscany, Italy",0,Centro Storico,43.779045,11.256729,Entire home/apt,2,1.0,70.0,1.0,0,0,0,77,1,1,1,,t,1,1.0,1.6,112.0,0.4383561643835617,0,1,0,0,0,1,0,1,663.1385090600286,1,0,0,0,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.2567 43.779)
9604,51501450,https://www.airbnb.com/rooms/51501450,2021-12-17,VIVALDI  Elegant Apartment In Piazza santa Croce,362247,Sid,2011-01-25,"Florence, Tuscany, Italy",38,Centro Storico,43.76965,11.25971,Entire home/apt,4,2.0,90.0,2.0,20,50,80,350,8,8,2,,t,33,2.18,12.8,1152.0,3.5068493150684934,0,1,1,0,0,1,0,1,485.9634179075457,1,0,0,0,0,0,1,1,1,1,1,76.80000000000001,76.80000000000001,POINT (11.2597 43.7696)
9605,51501523,https://www.airbnb.com/rooms/51501523,2021-12-17,BUONARROTI Apartment in Florence-hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.772,11.26346,Entire home/apt,5,2.0,109.0,3.4,21,51,81,356,1,1,0,,t,49,0.36,1.7,185.3,0.4657534246575342,0,1,1,0,0,0,0,1,612.9280933347371,1,0,0,0,0,0,1,1,1,1,1,10.2,10.2,POINT (11.2635 43.772)
9606,51506459,https://www.airbnb.com/rooms/51506459,2021-12-17,Mamo Florence - Magazzini Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.77086,11.2564,Entire home/apt,6,2.0,75.0,1.1,16,46,76,333,17,17,6,,t,64,5.37,27.200000000000003,2040.0,7.452054794520549,0,1,1,0,0,1,0,1,250.95645994281062,1,0,0,0,0,0,1,1,1,1,1,163.20000000000002,163.20000000000002,POINT (11.2564 43.7709)
9607,51513497,https://www.airbnb.com/rooms/51513497,2021-12-17,Spirit of Florence Boutique Double/Twin Room,902997,Gregorio,2011-08-01,"Florence, Tuscany, Italy",0,Centro Storico,43.76541,11.2468,Private room,2,1.0,82.0,1.2,18,45,75,262,1,1,0,048017BBI0169,t,4,0.61,1.6,131.2,0.4383561643835617,0,0,0,0,0,1,1,1,1130.8150141329343,1,0,0,0,0,0,0,0,0,0,0,9.600000000000001,163.20000000000002,POINT (11.2468 43.7654)
9608,51515499,https://www.airbnb.com/rooms/51515499,2021-12-17,SANLORENZO large apartments ideal for families-Hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.77935,11.25375,Entire home/apt,7,3.0,84.0,3.4,11,11,11,14,3,3,2,,t,49,0.87,5.1,428.4,1.3972602739726026,0,1,1,0,0,0,0,1,717.6607704300411,1,0,0,0,0,0,1,1,1,1,1,30.599999999999998,30.599999999999998,POINT (11.2538 43.7794)
9609,51517517,https://www.airbnb.com/rooms/51517517,2021-12-17,UFFIZI Suite I in Florence-hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.76777,11.25597,Entire home/apt,6,2.0,109.0,3.4,23,53,83,358,16,16,2,,t,49,3.75,27.2,2964.8,7.4520547945205475,0,1,1,0,0,0,0,1,592.2092905781337,1,0,0,0,0,0,1,1,1,1,1,163.2,163.2,POINT (11.256 43.7678)
9610,51521089,https://www.airbnb.com/rooms/51521089,2021-12-17,Spirit of Florence Boutique Quadruple Room,902997,Gregorio,2011-08-01,"Florence, Tuscany, Italy",0,Centro Storico,43.76742,11.24667,Private room,4,2.0,86.0,1.2,17,44,74,261,5,5,2,048017BBI0169,t,4,1.69,8.0,688.0,2.191780821917808,0,0,0,0,0,1,1,1,981.1149473363139,1,0,0,0,0,0,0,0,0,0,0,48.0,163.2,POINT (11.2467 43.7674)
9611,51521295,https://www.airbnb.com/rooms/51521295,2021-12-17,Spirit of Florence Boutique Triple Room,902997,Gregorio,2011-08-01,"Florence, Tuscany, Italy",0,Centro Storico,43.766541,11.247841,Private room,3,1.0,82.0,1.2,13,42,70,227,3,3,0,048017BBI0169,t,4,1.06,4.800000000000001,393.6,1.315068493150685,0,0,0,0,0,1,1,1,981.1411465639599,1,0,0,0,0,0,0,0,0,0,0,28.800000000000004,163.2,POINT (11.2478 43.7665)
9612,51521462,https://www.airbnb.com/rooms/51521462,2021-12-17,Spirit of Florence  Boutique Triple Room with view,902997,Gregorio,2011-08-01,"Florence, Tuscany, Italy",0,Centro Storico,43.766541,11.247841,Private room,3,1.0,101.0,1.2,11,36,62,254,9,9,0,048017BBI0169,t,4,2.65,14.4,1454.4,3.9452054794520546,0,0,0,0,0,1,1,1,981.1411465639599,1,0,0,0,0,0,0,0,0,0,0,86.4,163.2,POINT (11.2478 43.7665)
9614,51523850,https://www.airbnb.com/rooms/51523850,2021-12-17,New Studio Apartment with Terrace,68220895,Veronica,2016-04-21,"Florence, Tuscany, Italy",4,Centro Storico,43.770378,11.271452,Entire home/apt,3,1.0,139.0,1.0,24,54,84,359,14,14,0,,f,3,3.28,22.400000000000002,3113.6,6.136986301369864,0,1,1,0,0,1,0,0,1280.320753972802,1,0,0,0,0,0,1,1,1,0,0,134.4,134.4,POINT (11.2715 43.7704)
9616,51527181,https://www.airbnb.com/rooms/51527181,2021-12-17,Del Corso Apartment,45259442,Istay,2015-09-28,"Florence, Tuscany, Italy",83,Centro Storico,43.771461,11.257359,Entire home/apt,4,2.0,238.0,1.1,28,28,28,28,1,1,0,,t,72,0.29,1.6,380.8,0.4383561643835617,0,1,1,0,0,1,0,1,212.4485666812087,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2574 43.7715)
9617,51527318,https://www.airbnb.com/rooms/51527318,2021-12-17,Del Corso Apartment with terrace,45259442,Istay,2015-09-28,"Florence, Tuscany, Italy",83,Centro Storico,43.771503,11.255603,Entire home/apt,6,3.0,258.0,1.1,19,19,19,19,1,1,0,,t,72,0.29,1.6,412.8,0.4383561643835617,0,1,1,0,0,1,0,1,180.2950648665839,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2556 43.7715)
9618,51528024,https://www.airbnb.com/rooms/51528024,2021-12-17,Firenze appartamento centrale a 300 metri dalla zona pedonale.,2197893,Romero,2012-04-22,"Pistoia, Tuscany, Italy",2,Campo di Marte,43.77501,11.27479,Entire home/apt,4,1.0,129.0,2.8,28,58,88,363,1,1,0,,f,1,0.64,1.6,206.4,0.4383561643835617,0,1,0,0,1,0,0,0,1527.5943357493884,0,0,0,0,1,0,1,1,0,1,0,9.600000000000001,9.600000000000001,POINT (11.2748 43.775)
9619,51529274,https://www.airbnb.com/rooms/51529274,2021-12-17,Mamo Florence - Camillo Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.78127,11.25974,Entire home/apt,6,2.0,75.0,1.1,21,51,81,351,2,2,1,,t,64,0.67,3.2,240.0,0.8767123287671234,0,1,1,0,0,1,0,1,956.3832031900804,1,0,0,0,0,0,1,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2597 43.7813)
9620,51529379,https://www.airbnb.com/rooms/51529379,2021-12-17,Mamo Florence - Benso Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.78151,11.26021,Entire home/apt,7,2.0,75.0,1.1,23,52,79,349,10,10,1,,t,64,3.06,16.0,1200.0,4.383561643835616,0,1,1,0,0,1,0,1,993.9861154855313,1,0,0,0,0,0,1,1,1,1,1,96.0,96.0,POINT (11.2602 43.7815)
9621,51530864,https://www.airbnb.com/rooms/51530864,2021-12-17,Exclusive apartment Duomo (Dante),28858619,Lorenzo,2015-03-06,"Florence, Tuscany, Italy",5,Centro Storico,43.770741,11.256475,Entire home/apt,6,2.0,65.0,1.0,12,42,72,343,22,22,5,,t,5,5.89,35.2,2288.0,9.643835616438356,0,1,1,0,0,1,0,1,264.87864937054707,1,0,0,0,0,0,1,1,1,1,1,211.20000000000002,211.20000000000002,POINT (11.2565 43.7707)
9622,51532149,https://www.airbnb.com/rooms/51532149,2021-12-17,Exclusive apartment Duomo (Paradiso),28858619,Lorenzo,2015-03-06,"Florence, Tuscany, Italy",5,Centro Storico,43.770741,11.256475,Entire home/apt,7,1.0,78.0,1.1,14,44,74,347,25,25,4,,t,5,6.82,40.0,3120.0,10.95890410958904,0,1,1,0,0,1,0,1,264.87864937054707,1,0,0,0,0,0,1,1,1,1,1,240.0,240.0,POINT (11.2565 43.7707)
9623,51532654,https://www.airbnb.com/rooms/51532654,2021-12-17,Exclusive apartment Duomo (Attic),28858619,Lorenzo,2015-03-06,"Florence, Tuscany, Italy",5,Centro Storico,43.77045,11.25758,Entire home/apt,7,3.0,78.0,1.0,16,46,76,350,23,23,5,,t,5,6.16,36.800000000000004,2870.4,10.082191780821919,0,1,1,0,0,1,0,1,320.7411189340988,1,0,0,0,0,0,1,1,1,1,1,220.8,220.8,POINT (11.2576 43.7704)
9624,51547202,https://www.airbnb.com/rooms/51547202,2021-12-17,Ghibellina Apartments - Alberti,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.76878,11.268461,Entire home/apt,3,2.0,58.0,2.0,9,39,69,202,3,3,0,,t,92,0.93,4.800000000000001,278.4,1.315068493150685,0,1,1,0,0,0,0,1,1112.1914783190398,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2685 43.7688)
9625,51549068,https://www.airbnb.com/rooms/51549068,2021-12-17,Piccola Matrimoniale a Firenze,415030426,Riccardo,2021-07-25,IT,9,Centro Storico,43.78195,11.26338,Private room,2,1.0,75.0,1.0,29,59,89,364,5,5,0,,t,9,1.21,8.0,600.0,2.191780821917808,0,0,1,0,0,0,0,1,1148.8593609301772,1,0,0,0,0,0,1,0,1,1,0,48.0,48.0,POINT (11.2634 43.782)
9626,51549094,https://www.airbnb.com/rooms/51549094,2021-12-17,Ghibellina Apartments - Boccaccio,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.76878,11.268461,Entire home/apt,2,,47.0,2.0,17,47,77,210,4,4,0,,t,92,1.29,6.4,300.8,1.7534246575342467,0,1,1,0,0,0,0,1,1112.1914783190398,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2685 43.7688)
9628,51549671,https://www.airbnb.com/rooms/51549671,2021-12-17,Mamo Florence - Leopoldo Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.76634,11.23963,Entire home/apt,5,3.0,67.0,1.1,29,48,78,340,3,3,1,,t,64,1.38,4.800000000000001,321.6,1.315068493150685,0,1,1,0,0,1,0,1,1517.027019098726,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2396 43.7663)
