,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
8683,32516548,https://www.airbnb.com/rooms/32516548,2020-08-31,Borgo Pinti Frescos 6 sleeps,114253061,Lorenzo,2017-01-31,"Florence, Tuscany, Italy",27.0,Centro Storico,43.77313,11.2628,Entire home/apt,6,2.0,62.0,29,59,89,364,11,0,,t,27,1.9
8684,32522749,https://www.airbnb.com/rooms/32522749,2020-09-01,TRA L'ARNO E PIAZZALE MICHELANGELO,170046466,Chiarina,2018-01-26,IT,1.0,Gavinana Galluzzo,43.7635,11.271,Entire home/apt,2,,55.0,26,56,86,266,0,0,,f,1,
8685,32533077,https://www.airbnb.com/rooms/32533077,2020-09-01,OLTRARNO LILY SUITE,124211564,Barbara,2017-04-04,"Montemurlo, Toscana, Italy",2.0,Isolotto Legnaia,43.77145,11.23522,Entire home/apt,4,1.0,70.0,29,59,89,364,0,0,,t,2,0.22
8686,32534166,https://www.airbnb.com/rooms/32534166,2020-08-31,WelcHome in Italy: Santa Croce suite,11925757,Erika,2014-02-04,"Asciano, Toscana, Italy",35.0,Centro Storico,43.76958,11.26365,Hotel room,4,1.0,73.0,0,29,59,189,9,0,,t,16,1.96
8687,32534283,https://www.airbnb.com/rooms/32534283,2020-08-31,WelcHome in Italy: Santa Croce for families,11925757,Erika,2014-02-04,"Asciano, Toscana, Italy",35.0,Centro Storico,43.77004,11.26263,Hotel room,4,2.0,85.0,0,29,59,189,0,0,,t,16,0.18
8688,32535004,https://www.airbnb.com/rooms/32535004,2020-09-01,Superb apartment with a wonderful terrace,171486750,Grandma Wilma,2018-02-03,"Florence, Tuscany, Italy",8.0,Centro Storico,43.76665,11.24924,Entire home/apt,4,1.0,66.0,18,43,73,253,34,4,,t,8,2.94
8689,32537006,https://www.airbnb.com/rooms/32537006,2020-09-01,Florence Duomo Terrace View Small Double Room,33382489,Nicole,2015-05-14,"Florence, Tuscany, Italy",9.0,Centro Storico,43.77376,11.25744,Private room,2,1.0,85.0,0,25,54,114,4,0,,t,9,0.63
8690,32539396,https://www.airbnb.com/rooms/32539396,2020-09-01,Peretola 351,68064168,Filippo,2016-04-20,"Florence, Tuscany, Italy",2.0,Rifredi,43.79657,11.19231,Entire home/apt,2,1.0,47.0,30,60,90,271,1,0,,t,1,0.94
8691,32540769,https://www.airbnb.com/rooms/32540769,2020-09-01,Apt. DAISY - Where the heart of Florence beats!,244526939,Roberto,2019-02-21,"Florence, Tuscany, Italy",2.0,Centro Storico,43.76877,11.25859,Entire home/apt,4,1.0,70.0,30,60,90,365,22,0,,f,2,3.05
8692,32561010,https://www.airbnb.com/rooms/32561010,2020-09-01,Allegro con Brio Borgo Pinti apartment,114253061,Lorenzo,2017-01-31,"Florence, Tuscany, Italy",27.0,Centro Storico,43.77372,11.26355,Entire home/apt,4,1.0,44.0,0,0,0,0,12,0,,t,27,1.18
8693,32563427,https://www.airbnb.com/rooms/32563427,2020-08-31,Camera doppia/ tripla,31803011,Laura,2015-04-23,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77593,11.25498,Private room,3,,70.0,0,0,0,0,0,0,,t,6,0.17
8694,32567815,https://www.airbnb.com/rooms/32567815,2020-09-01,La Casa Blu,96000092,Jacopo Vettori,2016-09-20,"Florence, Tuscany, Italy",5.0,Isolotto Legnaia,43.7777,11.21019,Entire home/apt,4,,39.0,29,29,29,29,28,0,,f,4,3.65
8695,32569253,https://www.airbnb.com/rooms/32569253,2020-09-01,Appartamento Appena Ristrutturato,82289962,Fabio,2016-07-07,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78358,11.24119,Entire home/apt,4,1.0,60.0,28,58,88,178,8,0,,t,1,1.67
8696,32579530,https://www.airbnb.com/rooms/32579530,2020-09-01,Uffizi Harmony nel cuore di Firenze Economy n. 1,244737494,Uffizi,2019-02-22,IT,1.0,Centro Storico,43.76703,11.25853,Private room,2,1.0,74.0,29,50,78,169,0,0,,t,4,
8697,32579643,https://www.airbnb.com/rooms/32579643,2020-08-31,"Anna's cozy flat - Best price - Wi FI,  AC & TV",244851446,Anna,2019-02-23,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.78281,11.28302,Entire home/apt,4,1.0,44.0,0,0,0,0,17,0,,t,1,2.05
8698,32584210,https://www.airbnb.com/rooms/32584210,2020-09-01,Unicko on Ponte Vecchio!,17184998,Donatella,2014-06-24,"Florence, Tuscany, Italy",5.0,Centro Storico,43.76595,11.25289,Entire home/apt,4,2.0,429.0,25,51,74,313,0,0,,t,4,
8699,32586215,https://www.airbnb.com/rooms/32586215,2020-09-01,Superb Loft with Panoramic Roof Terrace,17184998,Donatella,2014-06-24,"Florence, Tuscany, Italy",5.0,Centro Storico,43.76723,11.25833,Entire home/apt,4,2.0,400.0,29,59,89,364,0,0,,f,4,
8700,32586706,https://www.airbnb.com/rooms/32586706,2020-09-01,I ROSSI apartment wifi A/C lift,206611425,Marco,2018-08-01,"Florence, Tuscany, Italy",5.0,Centro Storico,43.78047,11.24404,Entire home/apt,2,1.0,32.0,29,59,89,364,23,4,,t,5,3.27
8701,32587706,https://www.airbnb.com/rooms/32587706,2020-09-01,I VERDI apartment wifi A/C lift,206611425,Marco,2018-08-01,"Florence, Tuscany, Italy",5.0,Centro Storico,43.78017,11.24199,Entire home/apt,2,1.0,33.0,23,53,83,350,26,7,,t,5,3.54
8702,32600491,https://www.airbnb.com/rooms/32600491,2020-09-01,Il Viuzzo- House in Liberty style with Garden,245047562,Riccardo,2019-02-24,IT,1.0,Rifredi,43.78742,11.26273,Entire home/apt,6,3.0,90.0,0,0,29,209,4,0,,t,1,0.95
8703,32610715,https://www.airbnb.com/rooms/32610715,2020-09-01,Oasi di pace in centro storico vicino S. Spirito,9046814,Maria Gabriella,2013-09-25,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76348,11.24311,Entire home/apt,4,2.0,80.0,29,59,89,364,0,0,,t,1,0.06
8704,32627819,https://www.airbnb.com/rooms/32627819,2020-09-01,"""FRATELLANO"" POLIMODA APARTMENTS",233483862,Cinzia Chiaramonti,2018-12-31,IT,12.0,Centro Storico,43.77552,11.24429,Entire home/apt,4,1.0,60.0,30,60,90,365,0,0,,f,10,
8705,32631928,https://www.airbnb.com/rooms/32631928,2020-09-01,Stylish Room in Florence Tuscany,245331078,Italiana'S Room Florence,2019-02-25,IT,2.0,Gavinana Galluzzo,43.75711,11.29936,Private room,2,1.0,99.0,30,60,90,122,0,0,,t,2,0.24
8706,32632203,https://www.airbnb.com/rooms/32632203,2020-09-01,Arianna' s House,245334421,Arianna,2019-02-25,IT,1.0,Centro Storico,43.78426,11.24096,Entire home/apt,4,2.0,62.0,0,0,0,153,5,0,,t,1,0.82
8707,32632813,https://www.airbnb.com/rooms/32632813,2020-09-01,Sandra apartment,120686784,Emilio,2017-03-14,"Florence, Tuscany, Italy",4.0,Rifredi,43.79263,11.244,Entire home/apt,6,2.0,58.0,0,0,0,31,38,0,,t,4,4.19
8708,32648498,https://www.airbnb.com/rooms/32648498,2020-09-01,I - a central cozy spacious flat,1091607,Daniele & Clara,2011-08-31,"Florence, Toscana, Italy",6.0,Centro Storico,43.76755,11.24084,Entire home/apt,7,4.0,47.0,30,60,90,365,3,0,,t,5,0.31
8709,32650113,https://www.airbnb.com/rooms/32650113,2020-09-01,B.O.33 YOUR HOUSE IN FLORENCE!,245495941,Veruschka,2019-02-26,"Pistoia, Tuscany, Italy",1.0,Centro Storico,43.77266,11.24542,Entire home/apt,6,1.0,125.0,0,0,21,111,3,0,,t,1,0.77
8710,32657484,https://www.airbnb.com/rooms/32657484,2020-09-01,Family Room Italian Style in Florence Tuscany,245331078,Italiana'S Room Florence,2019-02-25,IT,2.0,Gavinana Galluzzo,43.75726,11.29786,Private room,4,1.0,129.0,30,60,90,122,0,0,,t,2,0.06
8711,32662800,https://www.airbnb.com/rooms/32662800,2020-09-01,Big loft near downtown,34802270,Jacopo,2015-06-02,"Florence, Tuscany, Italy",1.0,Isolotto Legnaia,43.77181,11.23116,Entire home/apt,5,2.0,69.0,30,60,90,90,4,0,,f,1,0.81
8712,32679935,https://www.airbnb.com/rooms/32679935,2020-09-01,✧Bright House with private Terrace✧,244742896,Flavia,2019-02-22,IT,1.0,Campo di Marte,43.77403,11.27725,Entire home/apt,4,2.0,153.0,0,0,0,0,5,0,,t,1,1.04
8713,32683358,https://www.airbnb.com/rooms/32683358,2020-09-01,"Perfect place to explore and relax, with courtyard",245748561,Maria Grazia,2019-02-27,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.76727,11.28081,Entire home/apt,4,2.0,388.0,24,54,84,85,6,0,,t,1,0.9
8714,32686067,https://www.airbnb.com/rooms/32686067,2020-09-01,WelcHome in Italy: Santo Spirito luxury,11925757,Erika,2014-02-04,"Asciano, Toscana, Italy",35.0,Centro Storico,43.76707,11.24577,Entire home/apt,4,2.0,114.0,30,60,90,219,5,0,,t,16,1.21
8715,32688602,https://www.airbnb.com/rooms/32688602,2020-09-01,Cozy studio in the hearth of Florence,17009967,Lisa,2014-06-19,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76705,11.25879,Entire home/apt,4,1.0,30.0,0,0,0,31,16,0,,t,1,2.65
8716,32689505,https://www.airbnb.com/rooms/32689505,2020-09-01,Attic in Florence,245766080,Raffaele,2019-02-27,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77868,11.29404,Entire home/apt,4,1.0,65.0,29,59,89,179,2,0,,f,1,0.25
8717,32702208,https://www.airbnb.com/rooms/32702208,2020-09-01,Attico Rooftop DAFstudio706,199736345,Saverio,2018-07-03,"Prato, Tuscany, Italy",3.0,Rifredi,43.79993,11.23616,Entire home/apt,4,1.0,71.0,30,60,90,90,14,0,,t,3,2.55
8718,32706932,https://www.airbnb.com/rooms/32706932,2020-09-01,Casa Dora Comfort Apartmen,1312711,Francesco,2011-10-19,"Florence, Toscana, Italy",5.0,Centro Storico,43.77713,11.25366,Entire home/apt,5,2.0,84.0,0,0,0,90,0,0,,t,5,
8719,32710414,https://www.airbnb.com/rooms/32710414,2020-09-01,Super Central 1,167000245,Francesco E Chiara,2018-01-10,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77678,11.25271,Private room,2,1.0,55.0,30,60,90,90,49,0,,t,2,6.02
8720,32712704,https://www.airbnb.com/rooms/32712704,2020-09-01,Super Central 2,167000245,Francesco E Chiara,2018-01-10,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77634,11.25457,Private room,2,1.0,55.0,30,60,90,90,48,0,,t,2,5.34
